season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeStreak5,AwayStreak5,matchid,HomeStreak3,AwayStreak3,PointsHome,PointsAway,winner,HomeResult5,AwayResult5,AwayScored,AwayConceded,HomeConceded,HomeScored,DifH,DifA,DifPoints
1819,2019-04-27,Inter,Juventus,1,1,D,2,5,2612,1,3,61,87,noone,1,15,67,23,27,51,24,44,-26
1819,2019-04-27,Roma,Cagliari,3,0,H,1,1,2613,1,1,55,40,Roma,2,5,32,44,46,58,12,-12,15
1819,2019-04-28,Chievo,Parma,1,1,D,0,2,2614,0,0,17,36,noone,2,7,34,51,68,24,-44,-17,-19
1819,2019-04-28,Frosinone,Napoli,0,2,A,0,4,2615,0,2,23,67,Napoli,1,12,62,30,60,26,-34,32,-44
1819,2019-04-28,Sampdoria,Lazio,1,2,A,2,3,2616,2,1,48,52,Lazio,1,9,47,35,44,53,9,12,-4
1819,2019-04-28,Spal,Genoa,1,1,D,3,3,2617,2,2,38,34,noone,0,9,35,52,47,34,-13,-17,4
1819,2019-04-28,Torino,Milan,2,0,H,1,1,2618,1,1,53,56,Torino,2,6,47,31,29,42,13,16,-3
1819,2019-04-29,Atalanta,Udinese,2,0,H,1,2,2619,1,1,56,33,Atalanta,2,8,31,47,42,66,24,-16,23
1819,2019-04-29,Fiorentina,Sassuolo,0,1,A,3,3,2620,2,2,40,38,Sassuolo,1,10,47,52,41,47,6,-5,2
1819,2019-05-03,Juventus,Torino,1,1,D,5,1,2621,3,1,88,56,noone,0,5,44,29,24,68,44,15,32
1819,2019-05-04,Chievo,Spal,0,4,A,0,3,2622,0,2,18,39,Spal,2,9,35,48,69,25,-44,-13,-21
1819,2019-05-04,Udinese,Inter,0,0,D,2,2,2623,1,1,33,62,noone,2,7,52,28,49,31,-18,24,-29
1819,2019-05-05,Empoli,Fiorentina,1,0,H,1,3,2624,1,2,29,40,Empoli,1,10,47,42,66,43,-23,5,-11
1819,2019-05-05,Genoa,Roma,1,1,D,3,1,2625,2,1,35,58,noone,0,5,61,46,53,36,-17,15,-23
1819,2019-05-05,Lazio,Atalanta,1,3,A,3,1,2626,1,1,55,59,Atalanta,0,5,68,42,36,49,13,26,-4
1819,2019-05-05,Napoli,Cagliari,2,1,H,4,1,2627,2,1,70,40,Napoli,0,5,32,47,30,64,34,-15,30
1819,2019-05-05,Parma,Sampdoria,3,3,D,2,2,2628,0,2,37,48,noone,1,7,54,46,52,35,-17,8,-11
1819,2019-05-05,Sassuolo,Frosinone,2,2,D,3,0,2629,2,0,41,23,noone,1,1,26,62,52,48,-4,-36,18
1819,2019-05-06,Milan,Bologna,2,1,H,1,1,2630,1,0,56,37,Milan,3,4,37,48,33,47,14,-11,19
1819,2019-05-11,Atalanta,Genoa,2,1,H,1,3,2631,1,2,62,36,Atalanta,2,9,37,54,43,71,28,-17,26
1819,2019-05-11,Cagliari,Lazio,1,2,A,1,3,2632,1,1,40,55,Lazio,2,9,50,39,49,33,-16,11,-15
1819,2019-05-11,Fiorentina,Milan,0,1,A,3,1,2633,2,1,40,59,Milan,1,6,49,34,43,47,4,15,-19
1819,2019-05-12,Frosinone,Udinese,1,3,A,0,2,2634,0,1,24,34,Udinese,1,8,31,49,64,28,-36,-18,-10
1819,2019-05-12,Roma,Juventus,2,0,H,1,5,2635,1,3,59,89,Roma,2,15,69,25,47,62,15,44,-30
1819,2019-05-12,Sampdoria,Empoli,1,2,A,2,1,2636,2,1,49,32,Empoli,1,4,44,66,49,57,8,-22,17
1819,2019-05-12,Spal,Napoli,1,2,A,3,4,2637,2,2,42,73,Napoli,0,12,66,31,48,39,-9,35,-31
1819,2019-05-12,Torino,Sassuolo,3,2,H,1,3,2638,1,2,57,42,Torino,2,10,50,54,30,45,15,-4,15
1819,2019-05-13,Bologna,Parma,4,1,H,1,2,2639,0,0,37,38,Bologna,1,7,38,55,50,38,-12,-17,-1
1819,2019-05-13,Inter,Chievo,2,0,H,2,0,2640,1,0,63,18,Inter,1,2,25,73,28,52,24,-48,45
1819,2019-05-18,Genoa,Cagliari,1,1,D,3,1,2641,2,1,36,40,noone,0,5,34,51,56,38,-18,-17,-4
1819,2019-05-18,Sassuolo,Roma,0,0,D,3,1,2642,2,1,42,62,noone,1,5,64,47,57,52,-5,17,-20
1819,2019-05-18,Udinese,Spal,3,2,H,2,3,2643,1,2,37,42,Udinese,2,9,40,50,50,34,-16,-10,-5
1819,2019-05-19,Chievo,Sampdoria,0,0,D,0,2,2644,0,2,18,49,noone,2,7,58,51,75,25,-50,7,-31
1819,2019-05-19,Empoli,Torino,4,1,H,1,1,2645,1,1,35,60,Empoli,1,5,48,32,67,46,-21,16,-25
1819,2019-05-19,Juventus,Atalanta,1,1,D,5,1,2646,3,1,89,65,noone,0,5,73,44,27,69,42,29,24
1819,2019-05-19,Milan,Frosinone,2,0,H,1,0,2647,1,0,62,24,Milan,3,1,29,67,34,50,16,-38,38
1819,2019-05-19,Napoli,Inter,4,1,H,4,2,2648,2,1,76,66,Napoli,0,7,54,28,32,68,36,26,10
1819,2019-05-19,Parma,Fiorentina,1,0,H,2,3,2649,0,2,38,40,Parma,1,10,47,44,59,39,-20,3,-2
1819,2019-05-20,Lazio,Bologna,3,3,D,3,1,2650,1,0,58,40,noone,0,4,42,51,40,52,12,-9,18
1819,2019-05-25,Bologna,Napoli,3,2,H,1,4,2651,0,2,41,79,Bologna,1,12,72,33,54,45,-9,39,-38
1819,2019-05-25,Frosinone,Chievo,0,0,D,0,0,2652,0,0,24,19,noone,1,2,25,75,69,29,-40,-50,5
1819,2019-05-26,Atalanta,Sassuolo,3,1,H,1,3,2653,1,2,66,43,Atalanta,2,10,52,57,45,74,29,-5,23
1819,2019-05-26,Cagliari,Udinese,1,2,A,1,2,2654,1,1,41,40,Udinese,2,8,37,52,52,35,-17,-15,1
1819,2019-05-26,Fiorentina,Genoa,0,0,D,3,3,2655,2,2,40,37,noone,1,9,39,57,45,47,2,-18,3
1819,2019-05-26,Inter,Empoli,2,1,H,2,1,2656,1,1,66,38,Inter,1,4,50,68,32,55,23,-18,28
1819,2019-05-26,Roma,Parma,2,1,H,1,2,2657,1,0,63,41,Roma,2,7,40,59,47,64,17,-19,22
1819,2019-05-26,Sampdoria,Juventus,2,0,H,2,5,2658,2,3,50,90,Sampdoria,1,15,70,28,51,58,7,42,-40
1819,2019-05-26,Spal,Milan,2,3,A,3,1,2659,2,1,42,65,Milan,0,6,52,34,53,42,-11,18,-23
1819,2019-05-26,Torino,Lazio,3,1,H,1,3,2660,1,1,60,59,Torino,2,9,55,43,36,49,13,12,1
1920,2019-08-24,Parma,Juventus,0,1,A,0,0,2661,0,0, , ,Juventus, , , , , , ,0,0,
1920,2019-08-24,Fiorentina,Napoli,3,4,A,0,0,2662,0,0, , ,Napoli, , , , , , ,0,0,
1920,2019-08-25,Udinese,Milan,1,0,H,0,0,2663,0,0, , ,Udinese, , , , , , ,0,0,
1920,2019-08-25,Cagliari,Brescia,0,1,A,0,0,2664,0,0, , ,Brescia, , , , , , ,0,0,
1920,2019-08-25,Roma,Genoa,3,3,D,0,0,2665,0,0, , ,noone, , , , , , ,0,0,
1920,2019-08-25,Sampdoria,Lazio,0,3,A,0,0,2666,0,0, , ,Lazio, , , , , , ,0,0,
1920,2019-08-25,Spal,Atalanta,2,3,A,0,0,2667,0,0, , ,Atalanta, , , , , , ,0,0,
1920,2019-08-25,Torino,Sassuolo,2,1,H,0,0,2668,0,0, , ,Torino, , , , , , ,0,0,
1920,2019-08-25,Verona,Bologna,1,1,D,0,0,2669,0,0, , ,noone, , , , , , ,0,0,
1920,2019-08-26,Inter,Lecce,4,0,H,0,0,2670,0,0, , ,Inter, , , , , , ,0,0,
1920,2019-08-30,Bologna,Spal,1,0,H,0,0,2671,0,0,1,0,Bologna,1,0,2,3,1,1,0,-1,1
1920,2019-08-31,Milan,Brescia,1,0,H,0,1,2672,0,1,0,3,Milan,0,3,1,0,1,0,-1,1,-3
1920,2019-08-31,Juventus,Napoli,4,3,H,1,1,2673,1,1,3,3,Juventus,0,3,4,3,0,1,1,1,0
1920,2019-09-01,Lazio,Roma,1,1,D,1,0,2674,1,0,3,1,noone,0,1,3,3,0,3,3,0,2
1920,2019-09-01,Atalanta,Torino,2,3,A,1,1,2675,1,1,3,3,Torino,0,3,2,1,2,3,1,1,0
1920,2019-09-01,Cagliari,Inter,1,2,A,0,1,2676,0,1,0,3,Inter,0,3,4,0,1,0,-1,4,-3
1920,2019-09-01,Genoa,Fiorentina,2,1,H,0,0,2677,0,0,1,0,Genoa,1,0,3,4,3,3,0,-1,1
1920,2019-09-01,Lecce,Verona,0,1,A,0,0,2678,0,0,0,1,Verona,0,1,1,1,4,0,-4,0,-1
1920,2019-09-01,Sassuolo,Sampdoria,4,1,H,0,0,2679,0,0,0,0,Sassuolo,0,0,0,3,2,1,-1,-3,0
1920,2019-09-01,Udinese,Parma,1,3,A,1,0,2680,1,0,3,0,Parma,0,0,0,1,0,1,1,-1,3
1920,2019-09-14,Fiorentina,Juventus,0,0,D,0,2,2681,0,2,0,6,noone,0,6,5,3,6,4,-2,2,-6
1920,2019-09-14,Napoli,Sampdoria,2,0,H,1,0,2682,1,0,3,0,Napoli,0,0,1,7,7,7,0,-6,3
1920,2019-09-14,Inter,Udinese,1,0,H,2,1,2683,2,1,6,3,Inter,0,3,2,3,1,6,5,-1,3
1920,2019-09-15,Genoa,Atalanta,1,2,A,1,1,2684,1,1,4,3,Atalanta,1,3,5,5,4,5,1,0,1
1920,2019-09-15,Brescia,Bologna,3,4,A,1,1,2685,1,1,3,4,Bologna,0,4,2,1,1,1,0,1,-1
1920,2019-09-15,Parma,Cagliari,1,3,A,1,0,2686,1,0,3,0,Cagliari,0,0,1,3,2,3,1,-2,3
1920,2019-09-15,Spal,Lazio,2,1,H,0,1,2687,0,1,0,4,Spal,0,4,4,1,4,2,-2,3,-4
1920,2019-09-15,Roma,Sassuolo,4,2,H,0,1,2688,0,1,2,3,Roma,2,3,5,3,4,4,0,2,-1
1920,2019-09-15,Verona,Milan,0,1,A,1,1,2689,1,1,4,3,Milan,1,3,1,1,1,2,1,0,1
1920,2019-09-16,Torino,Lecce,1,2,A,2,0,2690,2,0,6,0,Lecce,0,0,0,5,3,5,2,-5,6
1920,2019-09-20,Cagliari,Genoa,3,1,H,1,1,2691,1,1,3,4,Cagliari,0,4,6,6,4,4,0,0,-1
1920,2019-09-21,Udinese,Brescia,0,1,A,1,1,2692,1,1,3,3,Brescia,0,3,4,5,4,2,-2,-1,0
1920,2019-09-21,Juventus,Verona,2,1,H,2,1,2693,2,1,7,4,Juventus,1,4,2,2,3,5,2,0,3
1920,2019-09-21,Milan,Inter,0,2,A,2,3,2694,2,3,6,9,Inter,0,9,7,1,1,2,1,6,-3
1920,2019-09-22,Sassuolo,Spal,3,0,H,1,1,2695,1,1,3,3,Sassuolo,0,3,4,5,7,7,0,-1,0
1920,2019-09-22,Bologna,Roma,1,2,A,2,1,2696,2,1,7,5,Roma,1,5,8,6,4,6,2,2,2
1920,2019-09-22,Lecce,Napoli,1,4,A,1,2,2697,1,2,3,6,Napoli,0,6,9,7,6,2,-4,2,-3
1920,2019-09-22,Sampdoria,Torino,1,0,H,0,2,2698,0,2,0,6,Sampdoria,0,6,6,5,9,1,-8,1,-6
1920,2019-09-22,Atalanta,Fiorentina,2,2,D,2,0,2699,2,0,6,1,noone,0,1,4,6,6,7,1,-2,5
1920,2019-09-22,Lazio,Parma,2,0,H,1,1,2700,1,1,4,3,Lazio,1,3,4,5,3,5,2,-1,1
1920,2019-09-24,Verona,Udinese,0,0,D,1,1,2701,1,1,4,3,noone,1,3,2,5,4,3,-1,-3,1
1920,2019-09-24,Brescia,Juventus,1,2,A,2,3,2702,1,2,6,10,Juventus,0,10,7,4,5,5,0,3,-4
1920,2019-09-25,Roma,Atalanta,0,2,A,2,2,2703,1,2,8,7,Atalanta,2,7,9,8,7,10,3,1,1
1920,2019-09-25,Fiorentina,Sampdoria,2,1,H,0,1,2704,0,0,2,3,Fiorentina,2,3,2,9,8,6,-2,-7,-1
1920,2019-09-25,Genoa,Bologna,0,0,D,1,2,2705,1,2,4,7,noone,1,7,7,6,9,7,-2,1,-3
1920,2019-09-25,Inter,Lazio,1,0,H,4,2,2706,3,1,12,7,Inter,0,7,7,3,1,9,8,4,5
1920,2019-09-25,Napoli,Cagliari,0,1,A,3,2,2707,2,1,9,6,Cagliari,0,6,7,5,8,13,5,2,3
1920,2019-09-25,Parma,Sassuolo,1,0,H,1,2,2708,1,1,3,6,Parma,0,6,10,7,7,4,-3,3,-3
1920,2019-09-25,Spal,Lecce,1,3,A,1,1,2709,1,1,3,3,Lecce,0,3,3,10,8,4,-4,-7,0
1920,2019-09-26,Torino,Milan,2,1,H,2,2,2710,2,2,6,6,Torino,0,6,2,3,6,6,0,-1,0
1920,2019-09-28,Juventus,Spal,2,0,H,4,1,2711,2,1,13,3,Juventus,1,3,5,11,5,9,4,-6,10
1920,2019-09-28,Sampdoria,Inter,1,3,A,1,5,2712,0,3,3,15,Inter,0,15,10,1,11,3,-8,9,-12
1920,2019-09-28,Sassuolo,Atalanta,1,4,A,2,3,2713,1,2,6,10,Atalanta,0,10,11,8,8,10,2,3,-4
1920,2019-09-29,Napoli,Brescia,2,1,H,3,2,2714,2,1,9,6,Napoli,0,6,6,7,9,13,4,-1,3
1920,2019-09-29,Lazio,Genoa,4,0,H,2,1,2715,1,1,7,5,Lazio,1,5,7,9,4,7,3,-2,2
1920,2019-09-29,Lecce,Roma,0,1,A,2,2,2716,1,1,6,8,Roma,0,8,10,9,11,6,-5,1,-2
1920,2019-09-29,Udinese,Bologna,1,0,H,1,2,2717,1,2,4,8,Udinese,1,8,7,6,5,2,-3,1,-4
1920,2019-09-29,Cagliari,Verona,1,1,D,3,1,2718,1,1,9,5,noone,0,5,3,4,5,8,3,-1,4
1920,2019-09-29,Milan,Fiorentina,1,3,A,2,1,2719,2,0,6,5,Fiorentina,0,5,8,9,5,3,-2,-1,1
1920,2019-09-30,Parma,Torino,3,2,H,2,3,2720,1,2,6,9,Parma,0,9,8,7,7,5,-2,1,-3
1920,2019-10-05,Spal,Parma,1,0,H,1,2,2721,1,1,3,9,Spal,0,6,8,9,13,5,-8,-1,-6
1920,2019-10-05,Verona,Sampdoria,2,0,H,1,1,2722,1,0,6,3,Verona,2,3,4,14,5,4,-1,-10,3
1920,2019-10-05,Genoa,Milan,1,2,A,1,2,2723,1,2,5,6,Milan,2,6,4,8,13,7,-6,-4,-1
1920,2019-10-06,Fiorentina,Udinese,1,0,H,1,1,2724,0,1,8,7,Fiorentina,2,4,3,5,10,11,1,-2,1
1920,2019-10-06,Atalanta,Lecce,3,1,H,3,2,2725,2,1,13,6,Atalanta,1,6,6,12,9,15,6,-6,7
1920,2019-10-06,Bologna,Lazio,2,2,D,2,2,2726,2,1,8,10,noone,2,7,11,4,7,7,0,7,-2
1920,2019-10-06,Roma,Cagliari,1,1,D,2,3,2727,1,1,11,10,noone,2,9,9,6,9,11,2,3,1
1920,2019-10-06,Torino,Napoli,0,0,D,3,3,2728,2,2,9,12,noone,0,9,15,10,10,10,0,5,-3
1920,2019-10-06,Inter,Juventus,1,2,A,5,4,2729,3,2,18,16,Juventus,0,13,11,5,2,13,11,6,2
1920,2019-10-19,Lazio,Atalanta,3,3,D,2,3,2730,1,2,11,16,noone,1,10,18,10,6,13,7,8,-5
1920,2019-10-19,Napoli,Verona,2,0,H,3,1,2731,2,1,13,9,Napoli,0,5,6,5,10,15,5,1,4
1920,2019-10-19,Juventus,Bologna,2,1,H,4,2,2732,2,2,19,9,Juventus,1,8,9,9,6,13,7,0,10
1920,2019-10-20,Sassuolo,Inter,3,4,A,2,5,2733,1,3,6,18,Inter,0,15,14,4,12,11,-1,10,-12
1920,2019-10-20,Cagliari,Spal,2,0,H,3,1,2734,1,1,11,6,Cagliari,0,3,6,13,7,10,3,-7,5
1920,2019-10-20,Sampdoria,Roma,0,0,D,1,2,2735,0,1,3,12,noone,0,8,12,10,16,4,-12,2,-9
1920,2019-10-20,Udinese,Torino,1,0,H,1,3,2736,1,2,7,10,Udinese,1,9,10,10,6,3,-3,0,-3
1920,2019-10-20,Parma,Genoa,5,1,H,2,1,2737,1,1,9,5,Parma,0,5,8,15,10,8,-2,-7,4
1920,2019-10-20,Milan,Lecce,2,2,D,2,2,2738,2,1,9,6,noone,0,6,7,15,9,6,-3,-8,3
1920,2019-10-21,Brescia,Fiorentina,0,0,D,2,1,2739,1,0,6,11,noone,0,5,12,10,9,7,-2,2,-5
1920,2019-10-25,Verona,Sassuolo,0,1,A,1,2,2740,1,1,9,6,Sassuolo,2,6,14,16,7,6,-1,-2,3
1920,2019-10-26,Lecce,Juventus,1,1,D,2,4,2741,1,2,7,22,noone,0,13,15,7,17,9,-8,8,-15
1920,2019-10-26,Inter,Parma,2,2,D,5,2,2742,3,1,21,12,noone,0,6,13,11,7,18,11,2,9
1920,2019-10-26,Genoa,Brescia,3,1,H,1,2,2743,1,1,5,7,Genoa,2,6,7,9,20,9,-11,-2,-2
1920,2019-10-27,Bologna,Sampdoria,2,1,H,2,1,2744,2,0,9,4,Bologna,2,3,4,16,11,10,-1,-12,5
1920,2019-10-27,Atalanta,Udinese,7,1,H,3,1,2745,2,1,17,10,Atalanta,1,4,4,6,13,21,8,-2,7
1920,2019-10-27,Spal,Napoli,1,1,D,1,3,2746,1,2,6,16,noone,0,9,17,10,15,6,-9,7,-10
1920,2019-10-27,Torino,Cagliari,1,1,D,3,3,2747,2,1,10,14,noone,0,9,12,7,11,10,-1,5,-4
1920,2019-10-27,Roma,Milan,2,1,H,2,2,2748,1,2,13,10,Roma,2,6,8,11,10,12,2,-3,3
1920,2019-10-27,Fiorentina,Lazio,1,2,A,1,2,2749,0,1,12,12,Lazio,2,7,16,9,10,12,2,7,0
1920,2019-10-29,Parma,Verona,0,1,A,2,1,2750,1,1,13,9,Verona,0,5,6,8,13,15,2,-2,4
1920,2019-10-29,Brescia,Inter,1,2,A,2,5,2751,1,3,7,22,Inter,0,15,20,9,12,8,-4,11,-15
1920,2019-10-30,Napoli,Atalanta,2,2,D,3,3,2752,2,2,17,20,noone,0,10,28,14,11,18,7,14,-3
1920,2019-10-30,Cagliari,Bologna,3,2,H,3,2,2753,1,2,15,12,Cagliari,0,8,12,12,8,13,5,0,3
1920,2019-10-30,Juventus,Genoa,2,1,H,4,1,2754,2,1,23,8,Juventus,1,5,12,21,8,16,8,-9,15
1920,2019-10-30,Lazio,Torino,4,0,H,2,3,2755,1,2,15,11,Lazio,1,9,11,12,10,18,8,-1,4
1920,2019-10-30,Sampdoria,Lecce,1,1,D,1,2,2756,0,1,4,8,noone,0,6,10,18,18,5,-13,-8,-4
1920,2019-10-30,Sassuolo,Fiorentina,1,2,A,2,1,2757,1,0,9,12,Fiorentina,0,5,13,12,16,15,-1,1,-3
1920,2019-10-30,Udinese,Roma,0,4,A,1,2,2758,1,1,10,16,Roma,1,8,14,11,13,5,-8,3,-6
1920,2019-10-31,Milan,Spal,1,0,H,2,1,2759,2,1,10,7,Milan,0,3,7,16,13,9,-4,-9,3
1920,2019-11-02,Roma,Napoli,2,1,H,2,3,2760,1,2,19,18,Roma,2,9,20,13,11,18,7,7,1
1920,2019-11-02,Bologna,Inter,1,2,A,2,5,2761,2,3,12,25,Inter,2,15,22,10,15,14,-1,12,-13
1920,2019-11-02,Torino,Juventus,0,1,A,3,4,2762,2,2,11,26,Juventus,0,13,18,9,16,11,-5,9,-15
1920,2019-11-03,Atalanta,Cagliari,0,2,A,3,3,2763,2,1,21,18,Cagliari,1,9,16,10,16,30,14,6,3
1920,2019-11-03,Genoa,Udinese,1,3,A,1,1,2764,1,1,8,10,Udinese,2,4,5,17,23,13,-10,-12,-2
1920,2019-11-03,Lecce,Sassuolo,2,2,D,2,2,2765,1,1,9,9,noone,0,6,16,18,19,11,-8,-2,0
1920,2019-11-03,Verona,Brescia,2,1,H,1,2,2766,1,1,12,7,Verona,2,6,9,14,8,7,-1,-5,5
1920,2019-11-03,Fiorentina,Parma,1,1,D,1,2,2767,0,1,15,13,noone,2,6,15,14,13,15,2,1,2
1920,2019-11-03,Milan,Lazio,1,2,A,2,2,2768,2,1,13,18,Lazio,0,7,22,10,13,10,-3,12,-5
1920,2019-11-04,Spal,Sampdoria,0,1,A,1,1,2769,1,0,7,5,Sampdoria,0,3,6,19,17,7,-10,-13,2
1920,2019-11-08,Sassuolo,Bologna,3,1,H,2,2,2770,1,2,10,12,Sassuolo,0,8,15,17,20,18,-2,-2,-2
1920,2019-11-09,Brescia,Torino,0,4,A,2,3,2771,1,2,7,11,Torino,0,9,11,17,16,10,-6,-6,-4
1920,2019-11-09,Inter,Verona,2,1,H,5,1,2772,3,1,28,15,Inter,0,5,9,9,11,24,13,0,13
1920,2019-11-09,Napoli,Genoa,0,0,D,3,1,2773,2,1,18,8,noone,0,5,14,26,15,21,6,-12,10
1920,2019-11-10,Cagliari,Fiorentina,5,2,H,3,1,2774,1,0,21,16,Cagliari,0,5,16,14,10,18,8,2,5
1920,2019-11-10,Lazio,Lecce,4,2,H,2,2,2775,1,1,21,10,Lazio,1,6,13,21,11,24,13,-8,11
1920,2019-11-10,Sampdoria,Atalanta,0,0,D,1,3,2776,0,2,8,21,noone,0,10,30,18,19,7,-12,12,-13
1920,2019-11-10,Udinese,Spal,0,0,D,1,1,2777,1,1,13,7,noone,1,3,7,18,18,8,-10,-11,6
1920,2019-11-10,Parma,Roma,2,0,H,2,2,2778,1,1,14,22,Parma,0,8,20,12,15,16,1,8,-8
1920,2019-11-10,Juventus,Milan,1,0,H,4,2,2779,2,2,29,13,Juventus,1,6,11,15,9,19,10,-4,16
1920,2019-11-23,Atalanta,Juventus,1,3,A,3,4,2780,2,2,22,32,Juventus,1,13,20,9,18,30,12,11,-10
1920,2019-11-23,Milan,Napoli,1,1,D,2,3,2781,2,2,13,19,noone,0,9,21,15,16,11,-5,6,-6
1920,2019-11-23,Torino,Inter,0,3,A,3,5,2782,2,3,14,31,Inter,0,15,26,12,17,15,-2,14,-17
1920,2019-11-24,Bologna,Parma,2,2,D,2,2,2783,2,1,12,17,noone,2,6,18,15,20,16,-4,3,-5
1920,2019-11-24,Roma,Brescia,3,0,H,2,2,2784,1,1,22,7,Roma,2,6,10,20,14,20,6,-10,15
1920,2019-11-24,Sassuolo,Lazio,1,2,A,2,2,2785,1,1,13,24,Lazio,0,7,28,13,21,21,0,15,-11
1920,2019-11-24,Verona,Fiorentina,1,0,H,1,1,2786,1,0,15,16,Verona,2,5,18,19,11,10,-1,-1,-1
1920,2019-11-24,Sampdoria,Udinese,2,1,H,1,1,2787,0,1,9,14,Sampdoria,0,4,8,18,19,7,-12,-10,-5
1920,2019-11-25,Lecce,Cagliari,2,2,D,2,3,2788,1,1,10,24,noone,0,9,23,12,25,15,-10,11,-14
1920,2019-11-25,Spal,Genoa,1,1,D,1,1,2789,1,1,8,9,noone,0,5,14,26,18,7,-11,-12,-1
1920,2019-11-30,Brescia,Atalanta,0,3,A,2,3,2790,1,2,7,22,Atalanta,0,10,31,21,23,10,-13,10,-15
1920,2019-11-30,Genoa,Torino,0,1,A,1,3,2791,1,2,10,14,Torino,2,9,15,20,27,15,-12,-5,-4
1920,2019-11-30,Fiorentina,Lecce,0,1,A,1,2,2792,0,1,16,11,Lecce,2,6,17,27,20,18,-2,-10,5
1920,2019-12-01,Juventus,Sassuolo,2,2,D,4,2,2793,2,1,35,13,noone,1,6,22,23,10,23,13,-1,22
1920,2019-12-01,Inter,Spal,2,1,H,5,1,2794,3,1,34,9,Inter,0,3,8,19,12,29,17,-11,25
1920,2019-12-01,Lazio,Udinese,3,0,H,2,1,2795,1,1,27,14,Lazio,1,4,9,20,14,30,16,-11,13
1920,2019-12-01,Parma,Milan,0,1,A,2,2,2796,1,2,18,14,Milan,0,6,12,17,17,20,3,-5,4
1920,2019-12-01,Napoli,Bologna,1,2,A,3,2,2797,2,2,20,13,Bologna,0,8,18,22,16,22,6,-4,7
1920,2019-12-01,Verona,Roma,1,3,A,1,2,2798,1,1,18,25,Roma,2,8,23,14,11,11,0,9,-7
1920,2019-12-02,Cagliari,Sampdoria,4,3,H,3,1,2799,1,0,25,12,Cagliari,0,3,9,20,14,25,11,-11,13
1920,2019-12-06,Inter,Roma,0,0,D,5,2,2800,3,1,37,28,noone,0,8,26,15,13,31,18,11,9
1920,2019-12-07,Atalanta,Verona,3,2,H,3,1,2801,2,1,25,18,Atalanta,1,5,12,14,21,34,13,-2,7
1920,2019-12-07,Udinese,Napoli,1,1,D,1,3,2802,1,2,14,20,noone,1,9,23,18,23,9,-14,5,-6
1920,2019-12-07,Lazio,Juventus,3,1,H,2,4,2803,1,2,30,36,Lazio,1,13,25,12,14,33,19,13,-6
1920,2019-12-08,Lecce,Genoa,2,2,D,2,1,2804,1,1,14,10,noone,0,5,15,28,27,18,-9,-13,4
1920,2019-12-08,Sassuolo,Cagliari,2,2,D,2,3,2805,1,1,14,28,noone,0,9,29,17,25,24,-1,12,-14
1920,2019-12-08,Spal,Brescia,0,1,A,1,2,2806,1,1,9,7,Brescia,0,6,10,26,21,9,-12,-16,2
1920,2019-12-08,Torino,Fiorentina,2,1,H,3,1,2807,2,0,17,16,Torino,0,5,18,21,20,16,-4,-3,1
1920,2019-12-08,Sampdoria,Parma,0,1,A,1,2,2808,0,1,12,18,Parma,0,6,20,18,24,12,-12,2,-6
1920,2019-12-08,Bologna,Milan,2,3,A,2,2,2809,2,2,16,17,Milan,2,6,13,17,23,20,-3,-4,-1
1920,2019-12-14,Brescia,Lecce,3,0,H,2,2,2810,1,1,10,15,Brescia,0,6,20,29,26,11,-15,-9,-5
1920,2019-12-14,Napoli,Parma,1,2,A,3,2,2811,2,1,21,21,Parma,0,6,21,18,19,24,5,3,0
1920,2019-12-14,Genoa,Sampdoria,0,1,A,1,1,2812,1,0,11,12,Sampdoria,2,3,12,25,30,17,-13,-13,-1
1920,2019-12-15,Verona,Torino,3,3,D,1,3,2813,1,2,18,20,noone,2,9,18,21,17,14,-3,-3,-2
1920,2019-12-15,Bologna,Atalanta,2,1,H,2,3,2814,2,2,16,28,Bologna,2,10,37,23,26,22,-4,14,-12
1920,2019-12-15,Juventus,Udinese,3,1,H,4,1,2815,2,1,36,15,Juventus,1,4,10,24,15,26,11,-14,21
1920,2019-12-15,Milan,Sassuolo,0,0,D,2,2,2816,2,1,20,15,noone,0,6,26,27,19,16,-3,-1,5
1920,2019-12-15,Roma,Spal,3,1,H,2,1,2817,1,1,29,9,Roma,2,3,9,22,15,26,11,-13,20
1920,2019-12-15,Fiorentina,Inter,1,1,D,1,5,2818,0,3,16,38,noone,2,15,31,13,23,19,-4,18,-22
1920,2019-12-16,Cagliari,Lazio,1,2,A,3,2,2819,1,1,29,33,Lazio,0,7,36,15,19,31,12,21,-4
1920,2019-12-18,Sampdoria,Juventus,1,2,A,1,4,2820,0,2,15,39,Juventus,0,13,29,16,25,13,-12,13,-24
1920,2019-12-18,Brescia,Sassuolo,0,2,A,2,2,2821,1,1,13,16,Sassuolo,0,6,26,27,26,14,-12,-1,-3
1920,2019-12-20,Fiorentina,Roma,1,4,A,1,2,2822,0,1,17,32,Roma,2,8,29,16,24,20,-4,13,-15
1920,2019-12-21,Udinese,Cagliari,2,1,H,1,3,2823,1,1,15,29,Udinese,1,9,32,21,27,11,-16,11,-14
1920,2019-12-21,Inter,Genoa,4,0,H,5,1,2824,3,1,39,11,Inter,0,5,17,31,14,32,18,-14,28
1920,2019-12-21,Torino,Spal,1,2,A,3,1,2825,2,1,21,9,Spal,0,3,10,25,24,21,-3,-15,12
